"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NPL","Nepal","2003","2003",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NPL","Nepal","2008","2008",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NPL","Nepal","2009","2009",0.07155,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","AGO","Angola","2005","2005",0.22997,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","AGO","Angola","2006","2006",0.24883,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MDG","Madagascar","2007","2007",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MDG","Madagascar","2008","2008",0.01284,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MDG","Madagascar","2009","2009",0.00802,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MDG","Madagascar","2011","2011",0.00782,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MDG","Madagascar","2012","2012",0.0057,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","CAF","Central African Republic","2006","2006",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","CAF","Central African Republic","2007","2007",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","CAF","Central African Republic","2008","2008",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","CAF","Central African Republic","2009","2009",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","CAF","Central African Republic","2010","2010",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","CAF","Central African Republic","2011","2011",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2003","2003",0.78917,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2004","2004",0.49806,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2005","2005",0.70618,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2006","2006",0.6895,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2007","2007",0.61577,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2008","2008",0.8364,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2009","2009",0.91737,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2010","2010",0.59491,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2011","2011",0.6228,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGR","Bulgaria","2012","2012",0.63911,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2004","2004",0.66814,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2005","2005",0.76861,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2006","2006",0.76566,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2007","2007",0.66116,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2008","2008",0.58964,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2009","2009",0.47398,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2010","2010",0.44371,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2011","2011",0.43616,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2012","2012",0.67252,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","LBN","Lebanon","2013","2013",0.73943,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","ESP","Spain","2003","2003",1.67749,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","ESP","Spain","2004","2004",1.64852,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","ESP","Spain","2005","2005",1.62933,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","ESP","Spain","2006","2006",1.63386,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","ESP","Spain","2007","2007",1.6141,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","ESP","Spain","2008","2008",1.69504,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","ESP","Spain","2009","2009",1.82546,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","ESP","Spain","2010","2010",1.78171,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","ESP","Spain","2011","2011",1.79127,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2003","2003",2.63384,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2004","2004",2.51572,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2005","2005",2.42157,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2006","2006",2.44678,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2007","2007",2.39597,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2008","2008",2.45131,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2009","2009",2.69532,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2010","2010",2.54324,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2011","2011",2.54871,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","AUT","Austria","2012","2012",2.26967,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ROU","Romania","2003","2003",0.289,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ROU","Romania","2004","2004",0.28779,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ROU","Romania","2005","2005",0.31698,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ROU","Romania","2007","2007",0.38806,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ROU","Romania","2009","2009",0.40234,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ROU","Romania","2010","2010",0.35257,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ROU","Romania","2011","2011",0.29831,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ROU","Romania","2012","2012",0.28806,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","COM","Comoros","2008","2008",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","COM","Comoros","2011","2011",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","COM","Comoros","2012","2012",,"n","Magnitude nil or negligible"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2003","2003",1.05036,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2004","2004",1.0571,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2005","2005",1.06015,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2006","2006",1.09582,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2007","2007",1.1029,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2008","2008",1.27238,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2009","2009",1.47412,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2010","2010",1.36455,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2011","2011",1.27127,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IRL","Ireland","2012","2012",1.25033,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2003","2003",2.80117,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2004","2004",2.71175,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2005","2005",2.59174,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2006","2006",2.5553,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2007","2007",2.46431,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2008","2008",2.47426,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2009","2009",2.5969,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2010","2010",2.55939,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2011","2011",2.4481,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","FRA","France","2012","2012",2.4247,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BLZ","Belize","2004","2004",0.20206,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BLZ","Belize","2005","2005",0.21119,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BLZ","Belize","2006","2006",0.3384,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BLZ","Belize","2008","2008",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BLZ","Belize","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BLZ","Belize","2012","2012",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BLZ","Belize","2013","2013",,"n","Magnitude nil or negligible"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","HND","Honduras","2010","2010",0.88975,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","HND","Honduras","2012","2012",0.97429,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","HND","Honduras","2013","2013",1.08624,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","TTO","Trinidad and Tobago","2003","2003",1.2366,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","TTO","Trinidad and Tobago","2007","2007",0.85347,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","TTO","Trinidad and Tobago","2008","2008",1.03178,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","TTO","Trinidad and Tobago","2009","2009",1.49645,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VNM","Viet Nam","2008","2008",1.43585,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VNM","Viet Nam","2010","2010",2.01805,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VNM","Viet Nam","2012","2012",1.90211,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2003","2003",0.0302,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2004","2004",0.01854,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2005","2005",0.01465,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2006","2006",0.03491,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2007","2007",0.03543,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2008","2008",0.04281,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2009","2009",0.0717,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2010","2010",0.06156,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2011","2011",0.04891,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SWE","Sweden","2012","2012",0.04524,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TCD","Chad","2004","2004",0.28015,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TCD","Chad","2005","2005",0.31744,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TCD","Chad","2009","2009",0.28612,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TCD","Chad","2010","2010",0.39161,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TCD","Chad","2011","2011",0.36768,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","TCD","Chad","2013","2013",0.9037,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","JPN","Japan","2003","2003",1.28813,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","JPN","Japan","2004","2004",1.26931,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","JPN","Japan","2005","2005",1.24395,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","JPN","Japan","2006","2006",1.23605,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","JPN","Japan","2007","2007",1.228,,
